Wage_Euro,Value_Euro,Name,Age,Nationality,Overall,Potential,Club,Special,Acceleration,Aggression,Agility
1000,140000,C. Carletti,20,Italy,56,64,Carpi,1297,53,33,51
1000,150000,M. Layer,18,Germany,56,71,VfR Aalen,834,17,22,34
1000,150000,L. Marseiler,20,Germany,56,66,SpVgg Unterhaching,1418,72,46,77
2000,180000,L. Maloney,17,Germany,56,79,1. FC Union Berlin,1543,62,58,64
1000,100000,R. Åstedt,21,Sweden,56,61,AFC Eskilstuna,1285,62,60,61
1000,160000,Y. Kato,19,Japan,56,72,Omiya Ardija,856,29,25,27
1000,130000,A. Kalabane,21,Guinea,56,63,AFC Eskilstuna,1493,60,68,56
2000,110000,W. De Havilland,22,England,56,63,Wycombe Wanderers,1407,62,57,58
2000,200000,V. Kusej,17,Czech Republic,56,79,SG Dynamo Dresden,1403,76,22,67
1000,140000,J. Neumann,19,Germany,56,66,Hallescher FC,1397,76,37,81
1000,50000,G. O'Brien,32,Republic of Ireland,56,56,St. Patrick's Athletic,1506,62,64,67
2000,200000,R. Mierez,20,Argentina,56,70,Club Atlético Tigre,1370,65,30,61
1000,190000,P. Schmidt,18,Austria,56,74,FC Admira Wacker Mödling,1308,76,32,72
1000,120000,E. Wearen,24,Republic of Ireland,56,62,Bohemian FC,1572,50,52,62
1000,130000,D. Olsson,20,Sweden,56,68,IF Elfsborg,1033,48,22,39
1000,140000,M. Østvold,19,Norway,56,66,Stabæk Fotball,1567,68,39,78
1000,130000,D. Devine,19,England,56,65,Bradford City,1524,65,62,65
6000,140000,Y. Ben El-Mhanni,21,England,56,65,Newcastle United,1406,79,33,78
1000,180000,Y. Maleh,18,Italy,56,74,Cesena,1506,62,48,65
2000,160000,H. Isted,20,England,56,70,Luton Town,980,33,28,32
2000,120000,R. Watson,23,England,56,62,Barnet,1533,56,54,70
1000,130000,J. Hatlehol,20,Norway,56,63,Aalesunds FK,1572,62,62,67
1000,140000,E. Robson,20,England,56,65,Sunderland,1584,63,45,65
1000,140000,M. McInally,19,Scotland,56,68,Partick Thistle F.C.,1492,58,43,66
1000,180000,L. Reis,17,Netherlands,56,76,FC Groningen,1557,68,57,65
1000,150000,J. McDonagh,21,Northern Ireland,56,66,Sligo Rovers,1446,78,45,74
1000,180000,T. van de Looi,17,Netherlands,56,73,FC Groningen,1511,69,59,55
1000,90000,A. Rawls,25,United States,56,62,New York City Football Club,1000,38,19,33
1000,110000,Lee Myeong Geon,22,Korea Republic,56,64,Pohang Steelers,1597,48,53,48
1000,110000,J. Dolný,25,Slovakia,56,59,Derry City,1404,64,28,57
1000,200000,M. Volpe,19,Italy,56,70,Frosinone,1335,60,58,48
1000,140000,D. Stynes,18,Australia,56,67,Perth Glory,1478,67,35,57
1000,130000,M. Daube,19,Germany,56,67,Werder Bremen II,1503,70,76,75
1000,140000,S. Gutiérrez,19,Colombia,56,65,Patriotas Boyacá FC,1377,73,32,75
1000,180000,T. Müsel,17,Germany,56,72,1. FC Kaiserslautern,1431,64,35,67
1000,100000,R. McEvoy,26,Republic of Ireland,56,57,Drogheda United,1639,61,63,61
1000,110000,K. Colvey,23,New Zealand,56,64,San Jose Earthquakes,1520,73,65,61
1000,150000,L. Lingman,19,Finland,56,67,HJK Helsinki,1482,68,31,81
1000,90000,P. O'Conor,29,Republic of Ireland,56,56,St. Patrick's Athletic,1622,44,60,65
1000,130000,M. Urynowicz,21,Poland,56,63,Górnik Zabrze,1360,60,27,61
1000,40000,T. Nozawa,35,Japan,56,56,Vegalta Sendai,1594,34,72,64
1000,140000,L. Lauberbach,19,Germany,56,66,Rot-Weiß Erfurt,1447,71,27,64
1000,170000,M. Melluso,19,Argentina,56,71,Gimnasia y Esgrima La Plata,1432,67,55,59
4000,140000,T. Hornby-Forbes,21,England,56,68,Accrington Stanley,1362,73,49,66
3000,160000,G. Rizzo,20,Germany,56,67,FC Ingolstadt 04,1307,53,31,59
1000,100000,P. Dziczek,19,Poland,56,63,Piast Gliwice,1496,60,57,60
1000,200000,C. Goslin,17,United States,56,79,Atlanta United FC,1562,69,59,85
1000,130000,J. Salih,19,Sweden,56,64,GIF Sundsvall,1442,57,59,56
1000,110000,K. Cantwell,22,Republic of Ireland,56,62,Finn Harps,1315,56,62,50
1000,170000,T. Baack,18,Germany,56,72,VfL Bochum,1266,60,50,59
1000,100000,M. Ranmark,21,Norway,56,64,Molde FK,889,32,21,35
2000,140000,J. Nicholson,22,England,56,65,Peterborough United,1467,84,41,76
2000,120000,V. Hammershøj-Mistrati,25,Denmark,56,61,Hobro IK,1460,57,54,55
1000,140000,D. Thomas,21,Scotland,56,66,Kilmarnock,1548,66,50,75
2000,190000,E. Pavlidis,18,Greece,56,75,VfL Bochum,1452,62,40,68
1000,160000,L. Zigi,20,Ghana,56,73,FC Sochaux-Montbéliard,1051,45,20,37
3000,160000,P. Bochniewicz,21,Poland,56,69,Udinese,1223,34,59,34
1000,130000,D. Lyon,22,Scotland,56,66,Hamilton Academical FC,1525,65,55,73
1000,110000,C. Rúa,25,Colombia,56,57,Tigres FC,1464,68,36,61
1000,60000,S. Kawamata,27,Japan,56,56,Kashima Antlers,889,35,22,28
1000,80000,P. Mailey,29,Republic of Ireland,56,57,Finn Harps,1105,30,62,32
1000,140000,H. Smolders,19,Belgium,56,68,KV Mechelen,1242,56,53,40
1000,90000,N. Feely,25,Australia,56,61,Perth Glory,961,32,45,28
2000,90000,J. Henriksen,26,Denmark,56,58,FC Helsingør,1615,70,47,71
2000,150000,N. Chesmain,19,England,56,69,Millwall,1478,74,52,63
2000,130000,A. Poulsen,17,Denmark,56,69,FC Midtjylland,1445,55,43,79
1000,110000,T. Gjertsen,25,Norway,56,59,Kristiansund BK,1384,73,26,55
1000,160000,A. De Oliveira Maia,19,France,56,68,Valenciennes FC,1321,68,29,59
1000,160000,N. Batalla,19,Colombia,56,68,Corporación Club Deportivo Tuluá,1578,74,51,71
1000,40000,D. Geiger,33,Germany,56,56,SV Meppen,1204,58,49,60
1000,90000,Y. Zummack,21,Germany,56,62,Sportfreunde Lotte,928,23,24,26
1000,140000,R. Feely,20,Republic of Ireland,56,67,St. Patrick's Athletic,1485,43,48,51
1000,100000,R. Scully,24,Scotland,56,64,Partick Thistle F.C.,1012,43,18,31
1000,130000,M. Wegmann,18,Germany,56,67,Rot-Weiß Erfurt,1302,61,40,67
1000,140000,C. Rojas,19,Colombia,56,65,Envigado FC,1346,72,33,62
1000,120000,H. Taylor,20,England,56,65,Barnet,1403,69,41,51
2000,80000,M. Díaz,27,Argentina,56,59,Club Atlético Tigre,825,31,23,27
1000,100000,C. Kenny,27,Republic of Ireland,56,57,Sligo Rovers,1552,60,62,62
5000,90000,T. Al Khudair,29,Saudi Arabia,56,56,Al Ittihad,1472,55,57,59
2000,160000,Alan,20,Brazil,56,67,LASK Linz,1332,57,28,45
3000,160000,S. Toufiqui,20,France,56,67,Stade Rennais FC,1442,69,38,54
3000,160000,H. Cornick,22,England,56,68,Luton Town,1441,76,35,67
1000,130000,M. Capitani,21,Italy,56,63,Ternana,1480,72,43,64
1000,100000,J. Hall,22,Australia,56,64,Western Sydney Wanderers,900,34,30,31
1000,160000,C. Ogbene,20,Republic of Ireland,56,68,Limerick FC,1496,91,51,77
1000,140000,L. Lobjoit,22,England,56,65,Northampton Town,1555,68,54,68
1000,100000,J. Bachmann,21,Germany,56,61,Chemnitzer FC,1200,42,52,33
2000,140000,R. Jurado,20,Mexico,56,66,U.N.A.M.,1546,59,59,59
1000,130000,K. Chinen,22,Japan,56,63,Kawasaki Frontale,1434,71,42,76
1000,170000,N. Pejović,18,Serbia,56,76,Empoli,1244,61,45,46
2000,150000,Y. Achter,20,Belgium,56,66,Royal Antwerp FC,1436,67,38,70
1000,180000,Y. Bourhane,18,France,56,70,Chamois Niortais FC,1461,59,55,53
1000,130000,B. Igiehon,23,Switzerland,56,62,Sligo Rovers,1410,67,60,52
1000,130000,F. Di Mariano,21,Italy,56,63,Novara,1402,61,34,59
1000,130000,B. Chapman,18,England,56,65,Gillingham,1597,77,68,80
3000,180000,J. Williams,17,England,56,78,Bury,1365,76,54,62
1000,150000,G. Bizzotto,20,Italy,56,66,Cittadella,1418,68,36,70
1000,200000,G. Gerkondani,19,Norway,56,71,Tromsø IL,1382,75,38,71
1000,130000,Spinola,21,Cape Verde,56,63,Sarpsborg 08 FF,1533,77,60,68
1000,120000,D. Alessi,19,Australia,56,66,Newcastle Jets,1340,59,51,59
1000,120000,S. Brodersen,20,Germany,56,67,FC St. Pauli,982,42,22,38
1000,200000,H. Valencia,20,Colombia,56,71,Atlético Huila,1346,72,27,77
2000,130000,H. Al Watyan,20,Saudi Arabia,56,68,Al Fateh,1036,48,23,31
1000,150000,I. Samba,19,France,56,69,AJ Auxerre,1383,68,52,62
1000,190000,F. Dietz,18,Germany,56,74,FC Carl Zeiss Jena,1294,51,28,57
2000,120000,P. Mullin,22,England,56,61,Swindon Town,1350,58,31,58
1000,110000,M. Beye,21,Senegal,56,62,Novara,1279,63,53,46
1000,130000,J. Jiménez,21,Colombia,56,68,Envigado FC,1023,42,20,34
1000,140000,H. Campbell,21,England,56,69,Burton Albion,1009,49,20,39
1000,160000,I. Chicco,21,Argentina,56,70,Colon de Santa Fe,876,30,18,43
1000,140000,G. Poynton,19,Republic of Ireland,56,65,Bohemian FC,1536,63,60,66
1000,50000,H. Nakabayashi,31,Japan,56,56,Sanfrecce Hiroshima,941,20,26,23
4000,180000,Pedro Pacheco,20,Portugal,56,72,FC Basel,1303,57,50,68
3000,90000,J. Hunt,26,England,56,57,Mansfield Town,1529,68,50,58
2000,150000,E. Balcombe,17,England,56,72,Brentford,976,40,28,45
1000,130000,D. Pawłowski,18,Poland,56,68,Górnik Zabrze,1518,67,34,58
1000,180000,C. Chettle,20,England,56,71,Peterborough United,1521,66,73,68
1000,200000,L. Rivas,17,Argentina,56,78,Rosario Central,1495,82,27,81
1000,140000,M. Janssens,19,Belgium,56,69,Waasland-Beveren,982,35,21,49
1000,90000,D. Rugašević,26,Croatia,56,58,Piast Gliwice,1345,66,49,51
1000,180000,J. Hallahan,18,England,56,71,Burton Albion,1498,64,61,60
1000,170000,J. Cotterill,18,England,56,71,Burton Albion,1271,56,60,42
1000,130000,G. Pender,23,Republic of Ireland,56,62,Bray Wanderers,1357,56,36,52
1000,100000,A. Fox,24,England,56,60,AFC Eskilstuna,1513,67,52,61
1000,190000,J. Taylor,19,England,56,71,Barnet,1521,72,40,71
1000,130000,R. Velazco,24,United States,56,63,Real Salt Lake,1451,70,53,61
1000,90000,R. Takano,22,Japan,56,59,Ventforet Kofu,1440,72,62,66
1000,150000,J. Díaz,19,Argentina,56,69,Estudiantes de La Plata,1291,55,46,47
2000,160000,A. Samuel,21,Wales,56,67,Stevenage,1425,75,66,62
1000,200000,T. Elsebutangen,19,Norway,56,72,Vålerenga Fotball,1331,74,35,61
1000,130000,K. Rozo,22,United States,56,63,Patriotas Boyacá FC,1489,64,57,75
1000,140000,B. Mugabi,22,England,56,68,Yeovil Town,1258,59,51,46
3000,170000,M. Al Mutlaq,19,Saudi Arabia,56,70,Al Nassr,1501,67,47,68
1000,180000,S. McMann,20,Scotland,56,70,Hamilton Academical FC,1390,61,67,65
1000,140000,J. Stingl,20,Germany,56,67,SSV Jahn Regensburg,1510,64,54,60
2000,150000,S. Grønning,20,Denmark,56,66,Hobro IK,1361,74,35,71
1000,180000,N. Awuku,17,Germany,56,75,Holstein Kiel,1350,71,45,64
3000,200000,R. Watanabe,20,Japan,56,72,FC Ingolstadt 04,1387,75,38,77
1000,180000,E. Embleton,18,England,56,72,Sunderland,1528,65,47,59
1000,140000,A. Basuljevic,21,United States,56,66,New York Red Bulls,1558,66,60,60
1000,200000,D. Stückler,20,Denmark,56,72,FC Helsingør,1382,71,40,62
2000,140000,N. Giménez,21,Argentina,56,66,Talleres de Cordoba,1624,67,56,58
1000,130000,D. Deakin,23,England,56,63,Orlando City Soccer Club,1590,70,60,60
1000,190000,F. Karatas,19,Belgium,56,73,KAS Eupen,1453,57,57,59
1000,130000,D. Petravičius,21,Lithuania,56,63,Motherwell,1499,72,59,75
1000,130000,C. Rose,18,England,56,67,Plymouth Argyle,1334,70,74,63
1000,150000,M. Ludwig,18,Germany,56,68,Hallescher FC,1501,63,58,66
1000,120000,R. Clarke,21,Jamaica,56,65,Portland Timbers,1247,79,66,46
1000,170000,S. Wright,19,Scotland,56,69,Aberdeen,1364,77,28,72
1000,180000,J. Sbarra,18,England,56,76,Burton Albion,1534,61,31,65
1000,80000,C. Gallagher,25,Republic of Ireland,56,60,Finn Harps,1075,41,35,44
1000,150000,W. Sasaki,20,Japan,56,66,F.C. Tokyo,1552,77,42,70
1000,110000,Eun Seong Soo,24,Korea Republic,56,63,Suwon Samsung Bluewings,1545,52,59,57
1000,160000,L. Rogerson,19,New Zealand,56,68,Wellington Phoenix,1524,73,33,82
1000,160000,S. Parlati,20,Italy,56,68,Ascoli,1524,72,64,70
1000,120000,J. Ramos,20,Uruguay,56,65,Parma,1407,61,62,62
1000,190000,J. Rikemberg,18,Argentina,56,74,Belgrano de Córdoba,1403,74,32,72
2000,190000,L. Grabovac,19,Austria,56,74,SKN St. Pölten,1379,71,27,75
1000,120000,M. Currarino,24,Italy,56,61,Virtus Entella,1361,68,26,53
1000,130000,N. Lemaître,20,France,56,68,Stade de Reims,924,34,18,24
1000,100000,L. Conlan,22,Northern Ireland,56,62,Morecambe,1413,62,60,58
4000,130000,D. Grange,21,France,56,68,Olympique Lyonnais,855,31,34,22
1000,170000,S. Ruiz,19,Colombia,56,72,Envigado FC,1403,73,54,63
1000,180000,T. Attis,17,Argentina,56,73,Belgrano de Córdoba,1377,64,28,58
2000,140000,D. Conroy,21,England,56,67,Swindon Town,1270,54,43,45
2000,130000,K. Jackson,23,England,56,62,Accrington Stanley,1387,90,44,71
3000,160000,M. Al Huthaifi,19,Saudi Arabia,56,68,Al Ittihad,1377,64,48,58
4000,170000,A. Ranieri,20,France,56,69,OGC Nice,1365,51,31,50
1000,60000,J. Kanayama,29,Japan,56,56,Hokkaido Consadole Sapporo,859,27,25,33
1000,90000,S. Patton,21,Northern Ireland,56,63,Sligo Rovers,1033,52,25,38
1000,10000,W. Brown,40,England,56,56,Oxford United,885,36,36,31
1000,130000,M. Munetsi,21,Zimbabwe,56,66,Orlando Pirates,1446,63,52,52
1000,130000,O. Albayrak,20,Denmark,56,64,Hobro IK,1491,70,53,61
1000,110000,B. Lerch,21,Germany,56,66,SSV Jahn Regensburg,1039,54,34,34
2000,170000,J. Gabriel,18,England,56,71,Nottingham Forest,1455,76,49,70
1000,160000,G. Cundle,20,England,56,67,Gillingham,1486,76,41,51
1000,120000,K. Martin,22,Switzerland,56,67,FC Lausanne-Sports,915,48,23,37
1000,110000,K. Fukai,22,Japan,56,64,Hokkaido Consadole Sapporo,1428,55,62,51
1000,90000,H. Benkaïd,27,France,56,56,US Orléans Loiret Football,1463,56,46,61
1000,100000,L. Kosakiewicz,26,Poland,56,56,Korona Kielce,1457,64,51,55
2000,90000,N. Benavidez,25,Argentina,56,59,Gimnasia y Esgrima La Plata,1377,73,54,81
1000,150000,A. Verdugo,19,Argentina,56,67,Godoy Cruz,1544,64,60,55
1000,130000,Z. Messoudi,23,Canada,56,63,Odds BK,1513,67,54,70
1000,110000,A. Eichhorn,18,Germany,56,66,SC Fortuna Köln,1412,75,46,83
6000,170000,M. Wood,19,England,56,73,Manchester City,1495,63,65,54
5000,130000,B. Colula,21,Mexico,56,66,Necaxa,1509,55,53,64
3000,140000,F. Schubert,22,Austria,56,65,SK Sturm Graz,1370,60,38,58
2000,80000,J. Turley,27,England,56,56,Newport County,1380,58,65,60
1000,140000,N. Boyle,23,Republic of Ireland,56,65,Derry City,1343,84,29,60
1000,130000,D. Zieliński,20,Poland,56,62,Pogoń Szczecin,1463,72,60,60
1000,120000,C. Libertiaux,19,Belgium,56,68,Royal Excel Mouscron,870,33,26,24
2000,30000,D. Pipe,33,Wales,56,56,Newport County,1487,61,96,53
1000,200000,K. Ichimi,19,Japan,56,70,Gamba Osaka,1421,72,51,46
1000,120000,C. Egbuchulam,25,Nigeria,56,61,BK Häcken,1333,70,26,54
1000,150000,M. Schevenels,17,Belgium,56,76,Sint-Truidense VV,823,16,21,35
1000,140000,J. Baraye,20,Senegal,56,67,Virtus Entella,1465,84,41,62
2000,200000,J. Lotomba,18,Switzerland,56,77,BSC Young Boys,1428,74,32,72
2000,190000,P. Dárdai,18,Germany,56,75,Hertha BSC Berlin,1388,74,42,68
1000,120000,O. Ba,21,Senegal,56,65,GFC Ajaccio,1277,59,58,49
1000,90000,O. Tejeda,28,Mexico,56,56,Lobos de la BUAP,1474,65,50,61
1000,130000,H. Gunnlaugsson,22,Iceland,56,64,Halmstads BK,1363,75,27,78
1000,40000,Y. Uekusa,34,Japan,56,56,Shimizu S-Pulse,1329,63,45,61
1000,130000,H. Monaghan,24,Scotland,56,63,Derry City,1573,56,57,54
1000,130000,T. Koga,18,Japan,56,68,Kashiwa Reysol,1319,72,43,
2000,160000,K. Oshima,21,Japan,56,68,Kashiwa Reysol,1345,70,31,77
1000,130000,J. Holland,24,England,56,63,Houston Dynamo,1533,73,49,58
1000,190000,J. Bataille,18,Belgium,56,72,KV Oostende,1384,70,29,67
1000,110000,A. Accardi,21,Italy,56,63,Palermo,1386,68,54,46
2000,190000,M. Agaronyan,18,Armenia,56,72,FC SKA-Energiya Khabarovsk,1414,75,32,61
1000,170000,P. Petlach,18,Austria,56,70,FC Admira Wacker Mödling,1227,63,46,42
1000,130000,L. Malagón,20,Mexico,56,68,Monarcas Morelia,844,25,27,21
1000,100000,S. Takahashi,25,Japan,56,61,Júbilo Iwata,1237,65,54,45
1000,110000,M. Yamada,22,Japan,56,64,F.C. Tokyo,1370,73,47,63
1000,140000,T. Tarcan,19,Turkey,56,66,Sint-Truidense VV,1363,70,44,74
2000,120000,B. Jacobsen,23,Denmark,56,60,AC Horsens,1483,69,51,58
1000,120000,M. Veenhoven,19,Netherlands,56,65,Sparta Rotterdam,1590,64,61,53
3000,110000,M. Al Olayan,22,Saudi Arabia,56,62,Al Taawoun,1576,65,51,65
1000,130000,Y. Vandersmissen,19,Belgium,56,67,Sint-Truidense VV,1345,59,55,57
2000,200000,J. Edwards,20,England,56,70,Accrington Stanley,1354,79,29,75
2000,170000,R. Normatov,19,Russia,56,70,Arsenal Tula,1406,65,58,52
3000,100000,V. Aleynikov,22,Russia,56,60,Amkar Perm,1559,54,64,65
2000,170000,A. Osipov,18,Russia,56,70,Arsenal Tula,1294,61,53,45
1000,130000,T. Sibbick,18,England,56,68,AFC Wimbledon,1399,70,48,58
2000,190000,C. Ainley,19,England,56,73,Crewe Alexandra,1400,71,32,75
1000,110000,J. Bonner,25,Republic of Ireland,56,59,Finn Harps,1477,67,45,82
1000,150000,D. Breitfelder,20,Germany,56,66,Chemnitzer FC,1355,56,42,58
5000,110000,A. Birch,20,England,56,63,Burnley,1437,67,58,59
1000,100000,M. Qvist,24,Denmark,56,62,AC Horsens,1357,68,44,37
1000,120000,S. Griffin,22,Republic of Ireland,56,65,Cork City,1441,63,53,72
1000,200000,D. Zanatta,20,Canada,56,71,Heart of Midlothian,1413,70,28,68
1000,180000,O. Iyoha,19,Japan,56,75,Sanfrecce Hiroshima,1306,49,39,60
1000,150000,T. Te Duits,18,Netherlands,56,72,Excelsior,789,21,27,29
2000,140000,O. Abildgaard,21,Denmark,56,66,Aalborg BK,1516,63,61,68
1000,160000,M. Miño,19,Argentina,56,73,Rosario Central,846,18,16,38
1000,150000,G. Blackwood,20,Australia,56,66,Adelaide United,1371,65,40,62
1000,200000,C. Lokolingoy,20,Australia,56,70,Sydney FC,1388,85,62,72
1000,140000,A. Reid,17,Canada,56,67,FC Dallas,1411,77,28,86
2000,80000,M. Asiri,24,Saudi Arabia,56,60,Al Qadisiyah,993,36,38,43
3000,140000,J. Kaye,21,France,56,65,ES Troyes AC,1338,54,50,51
2000,180000,M. İnan,17,Turkey,56,70,Antalyaspor,1534,67,60,56
1000,110000,M. Iliadis,21,Greece,56,66,Salernitana,852,17,22,38
1000,140000,E. Ngassaki Ndongo,20,Congo,56,65,Stade Brestois 29,1364,73,32,72
2000,140000,J. Laurent,22,England,56,65,Bury,1511,77,35,61
1000,170000,S. Aw,18,Senegal,56,74,KAS Eupen,1397,78,51,56
1000,130000,J. Soltvedt,21,Norway,56,62,Sogndal,1579,71,57,57
1000,90000,Kim Tae Ho,25,Korea Republic,56,62,Jeonbuk Hyundai Motors,1040,36,26,32
1000,190000,F. Antúnez,18,Argentina,56,71,Temperley,1400,72,32,66
1000,130000,J. Orobio,20,Colombia,56,68,Atlético Bucaramanga,847,16,23,25
4000,140000,T. Abdullah,21,Saudi Arabia,56,67,Al Ittihad,1382,65,46,57
1000,200000,M. Okino,20,Japan,56,71,Cerezo Osaka,1468,79,34,86
7000,140000,E. Sánchez,23,Mexico,56,65,Lobos de la BUAP,1486,64,30,62
1000,120000,M. Hollingsworth,23,United States,56,61,Columbus Crew SC,1619,66,58,65
1000,80000,A. Fagerström,25,Sweden,56,60,Örebro SK,875,37,22,42
1000,180000,J. Masson,19,France,56,71,Valenciennes FC,1416,55,61,44
2000,160000,T. Christensen,22,Denmark,56,67,FC Helsingør,1602,78,70,81
2000,90000,M. Pedersen,27,Denmark,56,56,FC Helsingør,1408,74,27,59
3000,110000,W. Al Enazi,20,Saudi Arabia,56,65,Al Nassr,891,30,22,35
2000,120000,A. Bolivar,21,Argentina,56,65,Gimnasia y Esgrima La Plata,1500,64,64,54
8000,180000,C. Randall,21,England,56,70,Heart of Midlothian,1522,67,57,34
1000,160000,V. Jovic,19,Bosnia Herzegovina,56,72,SV Sandhausen,1005,45,38,33
1000,140000,N. Rodes,19,Belgium,56,68,Sporting Charleroi,1445,61,63,55
3000,180000,R. Nicolaisen,20,Denmark,56,70,FC Midtjylland,1282,58,56,44
2000,140000,M. Kryeziu,20,Switzerland,56,67,FC Zürich,1150,51,62,58
6000,140000,M. Bola,19,England,56,68,Bristol Rovers,1395,72,58,59
4000,130000,A. Lazutkin,22,Russia,56,66,FC Rostov,1339,57,64,79
1000,160000,M. Place,19,Republic of Ireland,56,68,Derry City,1460,72,43,64
4000,200000,M. Gibbs-White,17,England,56,79,Wolverhampton Wanderers,1471,71,39,63
1000,130000,A. Maikkula,20,Sweden,56,66,Kalmar FF,1411,72,55,73
3000,120000,A. Al Salman,23,Saudi Arabia,56,61,Al Taawoun,1364,70,32,66
1000,140000,C. Martin,22,United States,56,65,Minnesota Thunder,1502,65,45,71
1000,200000,R. Currie,19,Scotland,56,74,Heart of Midlothian,1306,72,35,53
1000,140000,E. Kaja,19,Albania,56,65,AFC Wimbledon,1541,70,39,68
1000,180000,M. Candlin,17,England,56,76,Walsall,1352,76,28,69
1000,190000,K. Michalak,19,Poland,56,70,Wisła Płock,1447,70,58,64
1000,160000,M. Jakoliš,20,Croatia,56,68,FC Admira Wacker Mödling,1383,64,33,71
1000,90000,D. Ogawa,25,Japan,56,59,Júbilo Iwata,1369,71,54,70
1000,110000,J. Sievers,22,Germany,56,66,1. FC Kaiserslautern,950,40,21,42
1000,90000,T. Paterok,24,Germany,56,62,VfL Osnabrück,982,33,20,39
2000,170000,J. Brown,19,England,56,70,Carlisle United,1440,72,58,63
1000,90000,M. Bersano,24,United States,56,62,San Jose Earthquakes,1087,35,29,52
1000,150000,D. Lemus,20,Colombia,56,69,Atlético Huila,1332,77,54,63
1000,170000,T. Ominami,19,Japan,55,71,Júbilo Iwata,1288,79,52,51
1000,10000,D. Coyne,43,Wales,55,55,Shrewsbury,1086,36,36,48
1000,60000,S. Grimes,30,Republic of Ireland,55,55,Dundalk,1449,50,69,42
1000,130000,E. Eikeng,20,Norway,55,63,Odds BK,1503,78,34,70
4000,160000,J. Holmes,20,Australia,55,71,Bournemouth,983,30,40,40
2000,170000,N. Hunziker,21,Switzerland,55,68,FC Thun,1366,43,35,56
1000,130000,F. Glim,20,Netherlands,55,63,NAC Breda,1487,65,57,64
1000,180000,D. Mushitu,17,Sweden,55,69,AIK Solna,1322,66,30,73
0,0,D. Wynne,22,New Zealand,55,66,,1382,79,57,54
4000,180000,J. Barjonas,18,Scotland,55,73,Rangers,1458,60,62,63
1000,140000,M. Krüger,18,Germany,55,68,MSV Duisburg,1446,67,57,53
1000,110000,J. Tibbetts,18,England,55,67,Peterborough United,863,20,25,38
0,0,M. Rafique,24,India,55,60,,1535,68,55,74
1000,120000,R. Balanta,24,Colombia,55,61,Alianza Petrolera,1326,69,32,60
1000,140000,C. Borchgrevink,18,Norway,55,68,Vålerenga Fotball,1432,72,56,58
4000,150000,B. Clayton,19,England,55,66,Brentford,1312,72,44,60
1000,190000,Choe Song Hyok,19,Korea DPR,55,71,Perugia,1367,66,29,57
1000,120000,R. Lovett,20,England,55,66,Cheltenham Town,819,36,12,48
1000,120000,I. Camara,24,Guinea Bissau,55,60,Avellino,1413,65,53,66
3000,160000,P. Fritsch,18,Germany,55,71,Borussia Dortmund,1349,52,48,65
1000,200000,M. Żebrakowski,20,Poland,55,69,Arka Gdynia,1312,52,53,45
2000,140000,F. Ravaglia,17,Italy,55,75,Bologna,869,35,18,41
5000,150000,Herson Alves,20,Portugal,55,66,Brentford,1331,67,31,57
